ID,item_cnt_month
137,0.13340557
138,0.8285547
139,0.13340557
140,0.14127812
141,0.4279806
142,0.099220484
143,0.19434154
144,0.13340557
145,0.13340557
146,0.13340557
147,0.1376876
148,0.13340557
149,0.13340557
150,0.10774538
151,0.13340557
152,7.008782
153,0.3171648
154,0.25580862
155,0.25580862
156,0.29687244
157,0.25580862
158,0.22544897
159,0.43079096
160,0.25580862
161,0.3167446
162,0.25580862
163,0.31593433
164,0.3150005
165,0.03789094
166,0.375127
167,0.06545031
168,0.11814925
169,0.01454401
170,0.3167446
171,0.24231875
172,0.2222088
173,1.0895736
174,1.6163697
175,2.8071263
176,1.349335
177,0.13340557
178,0.30143738
179,0.13340557
180,1.0844874
181,0.2577749
182,0.13340557
183,0.13340557
184,0.1655271
185,0.13340557
186,0.13340557
187,0.13340557
188,0.13340557
189,0.13340557
190,0.13340557
191,0.2831487
192,0.48694688
193,0.14787945
194,0.13340557
195,0.13382581
196,0.2222088
197,1.1803226
198,1.3840168
199,0.13340557
200,0.13340557
201,0.13340557
202,0.1485633
203,1.0785134
204,0.13340557
205,0.13340557
206,0.13340557
207,0.13340557
208,1.14231
209,0.5403457
210,0.19880539
211,0.13340557
212,0.13340557
213,0.2222088
214,0.13340557
215,0.26854455
216,0.27683812
217,0.16560018
218,1.801548
219,0.46179625
220,0.19481236
221,0.13340557
222,0.13340557
223,0.63596565
224,1.9235053
225,0.44517887
226,0.2577749
227,0.13340557
228,0.20720163
229,0.13340557
230,0.13340557
231,0.31390145
232,0.13340557
233,0.17100385
234,0.13340557
235,0.14085788
236,0.14787945
237,0.43205988
238,0.2222088
239,0.2060821
240,0.5303098
241,0.13340557
242,0.13340557
243,0.13340557
244,0.13340557
245,0.09310046
246,1.4188602
247,0.24208489
248,0.155752
249,0.13340557
250,0.52035195
251,0.13382581
252,0.1523433
253,1.0061343
254,0.6598839
255,2.2314985
256,0.11729461
257,0.12474692
258,0.39089268
259,0.166439
260,0.11729461
261,0.09163442
262,0.15860912
263,0.11729461
264,0.11729461
265,0.23095468
266,0.11729461
267,0.17823058
268,0.11729461
269,0.05895531
270,0.94218946
271,0.11729461
272,0.14635453
273,0.4450944
274,10.106147
275,0.11729461
276,0.20609784
277,0.80973303
278,0.18880123
279,0.13762295
280,0.15158048
281,0.13425666
282,0.06459567
283,0.53168595
284,0.15860912
285,0.20005158
286,0.11729461
287,0.6142952
288,0.20005158
289,0.20609784
290,0.11729461
291,0.09292269
292,0.16344324
293,0.11729461
294,0.52215934
295,0.6711053
296,0.12474692
297,0.03064397
298,0.11729461
299,0.11729461
300,-0.016147137
301,0.38354242
302,0.8781555
303,0.46457887
304,0.11729461
305,0.11729461
306,0.19261447
307,0.11282736
308,0.17376328
309,0.11729461
310,0.11729461
311,0.33551395
312,0.45610958
313,0.14465159
314,0.11729461
315,0.20609784
316,0.11729461
317,2.9104002
318,0.11729461
319,0.13719928
320,0.11729461
321,0.085324615
322,0.6181164
323,0.019153267
324,0.47186512
325,0.2825582
326,0.20609784
327,0.1297504
328,0.1297504
329,0.3354869
330,0.1297504
331,0.1297504
332,0.11856949
333,0.16458085
334,0.7723503
335,0.22777006
336,0.1297504
337,0.77987194
338,0.21855363
339,0.47163558
340,0.11814925
341,0.14729595
342,0.1297504
343,1.300534
344,0.1297504
345,0.01947096
346,5.147786
347,7.473293
348,0.1297504
349,0.19813868
350,0.1297504
351,0.51192015
352,0.1297504
353,0.1297504
354,0.558904
355,0.1297504
356,0.21855363
357,0.66779625
358,0.4992125
359,0.21855363
360,0.13017064
361,2.9747534
362,0.65783846
363,0.9250932
364,0.34659266
365,0.3297522
366,0.1297504
367,0.1297504
368,0.1297504
369,0.13017064
370,0.1297504
371,0.21855363
372,0.65783846
373,0.1297504
374,1.4983191
375,1.5578943
376,0.36159003
377,0.21250737
378,0.39439416
379,0.1297504
380,5.9998903
381,0.3297522
382,0.3297522
383,0.1297504
384,2.0795803
385,0.21855363
386,0.3297522
387,0.1297504
388,0.13017064
389,0.07705146
390,0.1297504
391,0.1297504
392,0.047370315
393,0.44142562
394,0.1297504
395,0.11729461
396,1.661618
397,0.32159317
398,0.13340557
399,0.2577749
400,0.13340557
401,0.19481236
402,1.1111424
403,1.5806465
404,0.2222088
405,0.021145582
406,0.13340557
407,0.10143557
408,0.13340557
409,0.13340557
410,0.13340557
411,1.0752432
412,0.13340557
413,0.15523565
414,0.13340557
415,2.9431357
416,0.13340557
417,0.13340557
418,0.13340557
419,0.13340557
420,0.3417834
421,1.0272388
422,0.2222088
423,0.80157334
424,0.13340557
425,0.08352029
426,0.13340557
427,0.13340557
428,0.6666367
429,0.41744888
430,1.086385
431,0.64417344
432,0.10143557
433,0.13340557
434,0.13340557
435,0.6492729
436,0.0265823
437,0.57591707
438,0.41967958
439,0.5113177
440,0.13382581
441,0.19880539
442,0.19434154
443,0.15523565
444,0.13340557
445,0.32969874
446,0.19434154
447,0.19434154
448,0.2222088
449,0.4595504
450,0.2222088
451,0.15523565
452,0.13382581
453,0.19434154
454,0.4395122
455,0.13382581
456,0.42532116
457,0.13340557
458,0.68758106
459,0.60615826
460,62.279118
461,1.3028902
462,0.21497542
463,0.5048102
464,0.24437082
465,0.12617218
466,0.12617218
467,0.12617218
468,0.12617218
469,0.22340187
470,2.0037627
471,0.19790325
472,0.13719928
473,0.12617218
474,4.649738
475,3.3150754
476,0.163701
477,0.11447221
478,0.13340557
479,0.12617218
480,0.12617218
481,0.12617218
482,0.12617218
483,0.21497542
484,0.7178249
485,0.3445804
486,0.3625424
487,0.12617218
488,0.12617218
489,3.3004467
490,0.13719928
491,0.12617218
492,0.52640754
493,0.13340557
494,0.20609784
495,0.1102415
496,0.13340557
497,0.13340557
498,6.7094126
499,0.13340557
500,0.13340557
501,0.36897346
502,0.3083879
503,0.13340557
504,0.6855514
505,0.47215617
506,0.60490215
507,0.080706626
508,0.99249995
509,0.19476175
510,0.13382581
511,0.10143557
512,0.19434154
513,0.13340557
514,0.10143557
515,0.13340557
516,0.19434154
517,0.5418475
518,0.51243794
519,0.33138037
520,0.39521253
521,0.3074375
522,0.49876735
523,1.0374885
524,0.13382581
525,0.6139187
526,0.124191344
527,0.043261796
528,0.13340557
529,0.058983684
530,0.13340557
531,0.35348183
532,0.08628887
533,0.13340557
534,0.13340557
535,0.10143557
536,0.13340557
537,0.13340557
538,0.17170921
539,0.07995257
540,1.2809482
541,0.13340557
542,0.16083652
543,0.13340557
544,0.13340557
545,0.13340557
546,0.33914208
547,0.10365316
548,0.13340557
549,0.10459113
550,0.13340557
551,0.16468763
552,0.38647813
553,0.10143557
554,0.10774538
555,0.32969874
556,0.10262567
557,0.15523565
558,0.13340557
559,0.13340557
560,0.25353342
561,0.53719574
562,0.13340557
563,0.13340557
564,0.13340557
565,0.13340557
566,0.13382581
567,0.13340557
568,0.25278893
569,0.060635686
570,0.13340557
571,0.13340557
572,0.5303098
573,0.19389597
574,0.13340557
575,0.13340557
576,0.11887187
577,0.13340557
578,0.13340557
579,0.2222088
580,0.13340557
581,0.13340557
582,0.13340557
583,0.13340557
584,0.57591707
585,0.13340557
586,0.13340557
587,0.33223054
588,4.382424
589,0.5152856
590,0.8229769
591,0.5684606
592,2.491962
593,0.13340557
594,0.049429387
595,0.21206123
596,0.13382581
597,0.13340557
598,0.109033644
599,0.13340557
600,0.07739556
601,0.13382581
602,0.13340557
603,0.13340557
604,0.16346025
605,0.109033644
606,0.13340557
607,0.13340557
608,0.050954223
609,0.4615568
610,0.32969874
611,0.47490737
612,0.13340557
613,0.13340557
614,0.13340557
615,0.84059465
616,0.2222088
617,0.19476175
618,0.33340737
619,0.13340557
620,0.22573009
621,0.13340557
622,0.13340557
623,0.49876735
624,0.2222088
625,0.2222088
626,0.5303098
627,0.13340557
628,0.13340557
629,0.13382581
630,0.15512186
631,0.13340557
632,0.13382581
633,0.13340557
634,0.35673925
635,0.15723532
636,0.13340557
637,0.19434154
638,0.26726282
639,0.13340557
640,0.45124474
641,0.7317368
642,0.13340557
643,0.13340557
644,0.13340557
645,0.13340557
646,0.5303098
647,0.13340557
648,0.13340557
649,0.13382581
650,0.1792781
651,0.8145088
652,0.558904
653,0.11846134
654,0.15434253
655,0.2222088
656,0.31235367
657,0.13340557
658,0.13340557
659,0.13340557
660,0.25607032
661,0.13382581
662,0.13340557
663,1.1688669
664,0.13340557
665,0.36966044
666,0.10945389
667,0.13340557
668,8.814306
669,0.13382581
670,0.13340557
671,0.078930944
672,0.13786942
673,0.76274073
674,0.13340557
675,0.13340557
676,0.1903776
677,0.507901
678,0.19434154
679,0.23944205
680,0.13340557
681,0.039463073
682,0.15135407
683,0.13340557
684,8.814306
685,2.2970092
686,0.32604355
687,0.21855363
688,0.2403439
689,0.1297504
690,0.11814925
691,-0.015133977
692,0.026546717
693,-0.011508226
694,0.11814925
695,0.7004992
696,0.558904
697,0.558904
698,0.558904
699,0.558904
700,2.125618
701,0.558904
702,1.7452577
703,1.7452577
704,0.1297504
705,0.11814925
706,0.07705146
707,0.1297504
708,0.07701981
709,2.013228
710,0.19068637
711,0.39557254
712,0.1297504
713,0.4619168
714,0.19068637
715,0.1297504
716,0.27552956
717,0.19068637
718,0.11814925
719,0.1297504
720,0.1297504
721,0.3653183
722,0.09778041
723,2.5279596
724,0.13932589
725,0.3297522
726,0.5127953
727,0.65783846
728,0.558904
729,1.4314194
730,0.11856949
731,0.039036065
732,0.8628585
733,0.11814925
734,0.50509566
735,0.17908522
736,0.20695248
737,0.51318455
738,0.31815106
739,0.14872551
740,0.17908522
741,0.11814925
742,0.11814925
743,0.6477072
744,0.8847585
745,0.75890577
746,0.75519717
747,0.8259921
748,0.6785492
749,0.11814925
750,0.18415496
751,0.077822804
752,0.43335348
753,0.012230754
754,1.160631
755,0.41615522
756,0.11814925
757,0.2577749
758,0.11814925
759,0.01140663
760,0.724052
761,0.16421065
762,0.066581756
763,2.2398407
764,0.43335348
765,0.11814925
766,0.17908522
767,0.20695248
768,0.8898001
769,0.11856949
770,0.11814925
771,0.11814925
772,0.61983997
773,0.558904
774,0.558904
775,0.558904
776,0.6477072
777,0.6477072
778,0.558904
779,0.6477072
780,0.558904
781,1.7595214
782,1.0969498
783,0.6477072
784,0.558904
785,1.7595214
786,2.7172344
787,1.7595214
788,0.558904
789,0.6477072
790,0.558904
791,0.558904
792,0.558904
793,3.6184068
794,0.558904
795,0.558904
796,0.558904
797,0.6477072
798,0.558904
799,1.7452577
800,0.6477072
801,0.13425666
802,0.1297504
803,0.11729461
804,0.060789615
805,0.11729461
806,0.085324615
807,0.22411162
808,0.24060917
809,0.12617218
810,0.14809838
811,0.35031605
812,0.21497542
813,0.12617218
814,0.11729461
815,0.44990727
816,0.17375752
817,0.11729461
818,0.11729461
819,0.0462206
820,0.13484016
821,0.12617218
822,0.2611484
823,0.12617218
824,0.21823767
825,0.1880801
826,0.13719928
827,0.12617218
828,0.12617218
829,0.15860912
830,0.79717946
831,0.5115125
832,0.19170958
833,0.49698406
834,4.649738
835,0.1195564
836,0.11729461
837,0.62650836
838,0.6087238
839,0.0563637
840,0.11729461
841,0.16462395
842,0.11729461
843,0.11729461
844,0.31358775
845,0.11729461
846,0.11729461
847,0.20609784
848,0.11729461
849,0.11729461
850,0.14982471
851,0.11729461
852,0.5866816
853,0.11729461
854,0.31358775
855,0.566839
856,0.20609784
857,0.96261984
858,0.11729461
859,0.52215934
860,0.02465117
861,0.1297504
862,0.19068637
863,0.21855363
864,0.21855363
865,0.5055927
866,0.3354869
867,0.1297504
868,1.3097161
869,0.13017064
870,0.5973087
871,0.15158048
872,0.116727024
873,0.4630113
874,0.55302024
875,0.9026768
876,0.11729461
877,0.11729461
878,0.37325978
879,0.3172964
880,0.028196007
881,0.20609784
882,0.6955394
883,1.6600447
884,0.64792573
885,0.594242
886,0.13484016
887,0.105204195
888,0.11583221
889,0.0059132576
890,0.44663495
891,0.47820744
892,0.11729461
893,0.11729461
894,0.31358775
895,0.17823058
896,0.11729461
897,0.07201633
898,0.131731
899,0.312711
900,0.13340557
901,1.0976611
902,0.13340557
903,0.13340557
904,0.5078879
905,0.43205988
906,1.4356159
907,0.31775516
908,0.22411162
909,0.12617218
910,0.18710816
911,0.09420219
912,1.0776782
913,0.44035164
914,0.12617218
915,0.15360314
916,0.15860912
917,0.047191024
918,0.1336245
919,0.2222088
920,0.13340557
921,0.71024203
922,0.13340557
923,0.13340557
924,0.43205988
925,0.19434154
926,0.32246533
927,0.12617218
928,0.21855363
929,0.21855363
930,0.1297504
931,0.1297504
932,0.25411972
933,0.2417897
934,0.1297504
935,0.19068637
936,0.21855363
937,0.42795613
938,0.11729461
939,0.19597092
940,0.13719928
941,0.17393187
942,0.11729461
943,0.39246282
944,0.11729461
945,0.11729461
946,0.17823058
947,0.07017791
948,0.20609784
949,0.06456402
950,0.17823058
951,0.11729461
952,0.085324615
953,0.11729461
954,0.14472556
955,0.21497542
956,0.16462395
957,0.11729461
958,0.5212945
959,0.11729461
960,0.11729461
961,0.13719928
962,0.2787279
963,0.13719928
964,0.13719928
965,0.13340557
966,0.1544213
967,0.13340557
968,0.08021921
969,0.055622697
970,0.13340557
971,0.13340557
972,0.13340557
973,0.24536085
974,0.13340557
975,0.13340557
976,0.19941127
977,0.66154516
978,0.15723532
979,0.64404607
980,0.19211859
981,0.32969874
982,0.4990542
983,0.13340557
984,0.13340557
985,0.32097098
986,0.20720163
987,0.33004326
988,0.05809787
989,0.13340557
990,0.13340557
991,0.23998544
992,0.19476175
993,0.7801822
994,0.52035195
995,0.08897129
996,0.13340557
997,0.13340557
998,0.19350106
999,0.14085788
1000,0.8905609
1001,0.13382581
1002,0.6963599
1003,0.13340557
1004,0.19434154
1005,0.13382581
1006,0.13340557
1007,0.042683125
1008,0.52035195
1009,0.16237155
1010,0.19434154
1011,0.2222088
1012,0.16761678
1013,1.6387103
1014,0.13340557
1015,0.13340557
1016,0.1297504
1017,0.13340557
1018,0.13340557
1019,0.19434154
1020,0.13340557
1021,0.16696998
1022,0.13340557
1023,0.13340557
1024,0.33340737
1025,0.080706626
1026,0.36897346
1027,0.19434154
1028,0.13340557
1029,0.13340557
1030,0.13340557
1031,0.2222088
1032,1.2455502
1033,0.13340557
1034,0.49876735
1035,0.1792781
1036,0.050954223
1037,0.89349866
1038,0.13340557
1039,0.053511053
1040,0.31060982
1041,0.13340557
1042,0.13340557
1043,0.01522544
1044,0.20949921
1045,0.19434154
1046,0.56299937
1047,0.61983997
1048,0.11814925
1049,0.558904
1050,0.558904
1051,0.558904
1052,0.558904
1053,0.558904
1054,0.11814925
1055,0.25101385
1056,0.24251857
1057,0.11814925
1058,0.11814925
1059,2.7156165
1060,0.08587167
1061,0.11814925
1062,0.038254738
1063,0.1297504
1064,0.20565337
1065,0.1297504
1066,0.17103845
1067,0.23569259
1068,0.11814925
1069,0.21855363
1070,0.13017064
1071,0.11814925
1072,0.1297504
1073,0.3167446
1074,0.3167446
1075,0.3167446
1076,0.13382581
1077,0.13340557
1078,0.13340557
1079,0.15523565
1080,0.13340557
1081,0.13340557
1082,0.13340557
1083,0.13340557
1084,0.19434154
1085,0.13340557
1086,0.13340557
1087,0.13340557
1088,0.2577749
1089,0.28702247
1090,1.4440846
1091,0.13340557
1092,0.54873365
1093,0.13340557
1094,0.13382581
1095,0.15523565
1096,0.13382581
1097,0.14787945
1098,0.13340557
1099,0.10143557
1100,0.27773482
1101,0.3167446
1102,0.3171648
1103,0.78760666
1104,1.4562544
1105,0.13340557
1106,0.13340557
1107,0.55014235
1108,0.13340557
1109,0.13340557
1110,0.13382581
1111,0.13340557
1112,0.19434154
1113,0.13340557
1114,0.2222088
1115,0.10143557
1116,0.13382581
1117,0.13340557
1118,0.07424
1119,0.1511263
1120,0.2222088
1121,0.13340557
1122,0.13340557
1123,0.13340557
1124,0.13340557
1125,0.11737299
1126,0.24721473
1127,0.08628887
1128,0.13382581
1129,0.2222088
1130,0.20179385
1131,0.13340557
1132,0.0265823
1133,0.13340557
1134,0.09310046
1135,0.13340557
1136,0.0742532
1137,0.8261374
1138,0.23799258
1139,0.13340557
1140,0.16083652
1141,0.13340557
1142,0.13340557
1143,0.13340557
1144,0.13340557
1145,0.33340737
1146,0.10143557
1147,0.13340557
1148,0.13340557
1149,0.20720163
1150,0.13340557
1151,0.13340557
1152,0.13340557
1153,0.19339436
1154,0.76434463
1155,0.2222088
1156,0.13382581
1157,2.1274238
1158,1.0954127
1159,0.13340557
1160,0.1376876
1161,0.48679104
1162,0.32398006
1163,0.11814925
1164,0.11814925
1165,0.11814925
1166,0.558904
1167,0.558904
1168,0.11814925
1169,0.558904
1170,0.6477072
1171,0.11814925
1172,0.11814925
1173,0.038254738
1174,0.11814925
1175,0.11814925
1176,0.11814925
1177,0.059809953
1178,0.15608674
1179,0.06964624
1180,0.29249084
1181,0.11814925
1182,0.11856949
1183,0.11814925
1184,0.06299737
1185,0.11814925
1186,0.11814925
1187,0.11814925
1188,0.13340557
1189,0.7801822
1190,0.13340557
1191,0.13340557
1192,0.13340557
1193,0.9132509
1194,0.016704053
1195,0.24260616
1196,0.13340557
1197,0.053147256
1198,0.13340557
1199,0.20923564
1200,0.097218156
1201,0.13340557
1202,0.13340557
1203,0.33340737
1204,0.13340557
1205,0.75952435
1206,0.080706626
1207,0.13340557
1208,0.07995257
1209,0.13340557
1210,0.1916678
1211,0.13340557
1212,1.4843857
1213,0.50323254
1214,0.3793795
1215,0.13382581
1216,0.5451583
1217,0.17100385
1218,0.13262314
1219,0.11814925
1220,0.11814925
1221,0.11814925
1222,0.11814925
1223,0.11814925
1224,0.07346818
1225,0.11814925
1226,0.11856949
1227,0.558904
1228,0.24620247
1229,0.16524199
1230,0.25580862
1231,0.27230898
1232,0.12411675
1233,0.17341799
1234,0.06545031
1235,0.43335348
1236,0.18057162
1237,0.24251857
1238,0.558904
1239,1.7595214
1240,0.06339431
1241,0.14778692
1242,0.12461057
1243,0.21855363
1244,0.13017064
1245,0.1297504
1246,0.6065803
1247,0.14290884
1248,0.18658364
1249,0.07499546
1250,0.15605354
1251,0.1297504
1252,0.1297504
1253,0.2222088
1254,0.52035195
1255,0.19259745
1256,0.22649083
1257,0.13340557
1258,0.13340557
1259,0.13340557
1260,0.13340557
1261,0.15523565
1262,0.13340557
1263,0.032164544
1264,1.556155
1265,0.21616253
1266,0.15381476
1267,0.56558156
1268,0.13340557
1269,0.050954223
1270,0.25722915
1271,0.3167446
1272,0.13340557
1273,0.19434154
1274,0.13340557
1275,0.080706626
1276,0.16773418
1277,0.13340557
1278,0.13340557
1279,0.65783846
1280,0.02599603
1281,0.07548651
1282,0.13340557
1283,0.19434154
1284,0.9467474
1285,0.09173611
1286,0.050954223
1287,0.58345973
1288,0.13340557
1289,0.2577749
1290,0.13382581
1291,1.7220485
1292,0.16301441
1293,0.17823058
1294,0.43314892
1295,0.2596566
1296,0.15860912
1297,0.20609784
1298,0.4005441
1299,0.23065081
1300,0.23065081
1301,0.260772
1302,0.13017064
1303,0.1297504
1304,0.9250932
1305,0.21855363
1306,0.099998
1307,0.11729461
1308,0.20609784
1309,0.11729461
1310,0.11729461
1311,0.20752683
1312,0.7768936
1313,0.14626059
1314,0.4354334
1315,0.12617218
1316,0.52862716
1317,0.17823058
1318,0.7123492
1319,0.11729461
1320,0.17823058
1321,0.13719928
1322,0.11729461
1323,0.31358775
1324,0.0692215
1325,0.5122015
1326,0.13340557
1327,0.12617218
1328,0.12617218
1329,0.12617218
1330,0.12617218
1331,0.010666519
1332,0.11729461
1333,1.6969967
1334,0.13340557
1335,0.05809787
1336,0.13340557
1337,0.27918476
1338,0.15723532
1339,0.18381146
1340,0.13340557
1341,0.13340557
1342,0.3687722
1343,0.13340557
1344,0.13340557
1345,0.10143557
1346,0.13340557
1347,0.15860912
1348,0.11729461
1349,0.5532242
1350,0.11729461
1351,0.17823058
1352,0.11729461
1353,0.15860912
1354,0.11729461
1355,0.20609784
1356,0.17823058
1357,0.07140726
1358,0.11729461
1359,0.46457887
1360,0.4450944
1361,0.20609784
1362,0.012274116
1363,0.13719928
1364,0.20794636
1365,0.29227692
1366,0.03492397
1367,0.15860912
1368,0.16462395
1369,0.11729461
1370,0.11729461
1371,0.12617218
1372,0.11729461
1373,0.20609784
1374,0.11729461
1375,0.20609784
1376,0.17724976
1377,0.11729461
1378,0.1317685
1379,0.17823058
1380,0.17823058
1381,0.12617218
1382,0.19434154
1383,0.3487656
1384,0.034104377
1385,0.2222088
1386,0.15431494
1387,0.12385905
1388,0.080706626
1389,0.13340557
1390,0.10143557
1391,0.10365316
1392,0.13382581
1393,0.13340557
1394,0.13340557
1395,0.2222088
1396,0.13340557
1397,0.3311022
1398,0.117601514
1399,0.13340557
1400,0.13340557
1401,0.13340557
1402,0.13382581
1403,0.65014416
1404,0.13340557
1405,0.13340557
1406,0.10143557
1407,0.13340557
1408,0.10620999
1409,0.13340557
1410,0.17823058
1411,0.14085788
1412,0.06636673
1413,0.13382581
1414,0.13340557
1415,0.10459113
1416,0.14164257
1417,0.16268796
1418,0.13340557
1419,0.19434154
1420,0.11729461
1421,0.16210157
1422,0.11814925
1423,0.04104668
1424,0.11814925
1425,0.11814925
1426,0.11814925
1427,0.11814925
1428,0.09058988
1429,0.11856949
1430,0.11814925
1431,0.11856949
1432,0.11814925
1433,0.020102054
1434,0.11814925
1435,0.11814925
1436,0.11814925
1437,0.11814925
1438,0.11814925
1439,0.11814925
1440,0.11814925
1441,0.11814925
1442,0.087789595
1443,0.20695248
1444,0.558904
1445,0.1297504
1446,0.558904
1447,0.558904
1448,0.558904
1449,0.61983997
1450,0.11814925
1451,0.25580862
1452,0.19434154
1453,0.13382581
1454,0.13340557
1455,0.13340557
1456,0.011056811
1457,0.13340557
1458,0.2222088
1459,0.52035195
1460,0.25622886
1461,0.08818841
1462,0.54814446
1463,0.13340557
1464,0.13340557
1465,0.22741443
1466,0.20695248
1467,0.1297504
1468,0.19068637
1469,0.15860912
1470,0.13719928
1471,0.13719928
1472,0.21585593
1473,0.17823058
1474,0.38540295
1475,0.15133032
1476,0.13719928
1477,0.37452748
1478,0.1297504
1479,0.20609784
1480,0.14197424
1481,0.11688194
1482,0.50565076
1483,0.11729461
1484,0.11729461
1485,0.11729461
1486,0.13906845
1487,0.087542206
1488,0.11729461
1489,0.20609784
1490,0.11729461
1491,0.1910173
1492,0.11282736
1493,0.11729461
1494,0.20609784
1495,0.11729461
1496,0.11729461
1497,7.661902
1498,0.25123194
1499,0.11729461
1500,0.11729461
1501,0.0762974
1502,0.21855363
1503,0.1297504
1504,0.036604226
1505,0.11814925
1506,0.18839377
1507,0.1297504
1508,0.11922032
1509,0.1297504
1510,0.078182906
1511,0.08041343
1512,0.1297504
1513,0.1297504
1514,0.21855363
1515,0.1297504
1516,0.1297504
1517,0.11814925
1518,0.15152583
1519,-0.016394436
1520,0.1297504
1521,0.21855363
1522,0.21855363
1523,0.11729461
1524,0.21855363
1525,0.1297504
1526,0.07701981
1527,0.13017064
1528,0.0528813
1529,0.1297504
1530,0.13017064
1531,0.21855363
1532,0.21855363
1533,0.1297504
1534,0.1297504
1535,0.1297504
1536,0.3042978
1537,0.13340557
1538,0.2222088
1539,0.2222088
1540,0.13340557
1541,0.13340557
1542,0.13340557
1543,0.13340557
1544,0.13340557
1545,0.13340557
1546,0.13340557
1547,0.06981516
1548,0.099262536
1549,0.13340557
1550,0.13340557
1551,0.2222088
1552,0.13340557
1553,0.10143557
1554,0.13340557
1555,0.14396927
1556,0.19434154
1557,0.13340557
1558,0.2222088
1559,0.059093297
1560,0.13382581
1561,0.19434154
1562,0.13340557
1563,0.19434154
1564,0.13340557
1565,0.13340557
1566,0.15523565
1567,0.040371537
1568,0.13340557
1569,0.13340557
1570,0.13340557
1571,0.13340557
1572,0.13340557
1573,0.13340557
1574,0.2577749
1575,0.13340557
1576,0.13340557
1577,0.13340557
1578,0.13340557
1579,0.13340557
1580,0.13340557
1581,0.13340557
1582,0.3548444
1583,0.13382581
1584,0.14127812
1585,0.13340557
1586,0.13340557
1587,0.19434154
1588,0.13340557
1589,0.13340557
1590,0.13340557
1591,0.13340557
1592,0.13340557
1593,0.13340557
1594,0.13340557
1595,0.13340557
1596,0.11814925
1597,0.11814925
1598,0.11814925
1599,0.11814925
1600,0.11814925
1601,0.11814925
1602,0.11814925
1603,0.11814925
1604,0.11814925
1605,0.11814925
1606,0.11814925
1607,0.11814925
1608,0.6477072
1609,0.6477072
1610,0.558904
1611,0.558904
1612,0.558904
1613,0.12526533
1614,0.558904
1615,0.8259921
1616,0.11814925
1617,0.11814925
1618,0.6846795
1619,0.11814925
1620,0.089334816
1621,0.31815106
1622,0.11814925
1623,0.11814925
1624,0.11814925
1625,0.11814925
1626,0.13340557
1627,0.7817031
1628,0.13340557
1629,0.13340557
1630,0.13340557
1631,0.25580862
1632,0.25580862
1633,0.25580862
1634,0.25580862
1635,0.13340557
1636,0.13340557
1637,0.13340557
1638,0.13382581
1639,0.25580862
1640,0.22502872
1641,0.11814925
1642,0.11814925
1643,0.11814925
1644,0.087771
1645,0.11814925
1646,0.11856949
1647,0.47169057
1648,0.11814925
1649,0.11814925
1650,0.11814925
1651,0.11729461
1652,0.11729461
1653,0.3172964
1654,0.4450944
1655,0.17823058
1656,0.23588824
1657,0.15860912
1658,0.11729461
1659,0.37361133
1660,0.1297504
1661,0.07058483
1662,0.1297504
1663,0.1297504
1664,0.58781415
1665,1.3924098
1666,0.08651471
1667,0.11729461
1668,0.17823058
1669,0.11729461
1670,0.12617218
1671,0.12617218
1672,0.21497542
