ID,item_cnt_month
392,3.0604978
393,3.0604978
394,3.0604978
395,3.0604978
396,3.0604978
397,3.0604978
398,3.0604978
399,3.0604978
400,3.0604978
401,3.0604978
402,3.0604978
403,3.0604978
404,3.0604978
405,3.0604978
406,3.0604978
407,3.0604978
408,3.0604978
409,3.0604978
410,3.0604978
411,3.0604978
412,3.0604978
413,3.0604978
414,3.0604978
415,3.0604978
416,3.0604978
417,3.0604978
418,3.0604978
419,3.0604978
420,3.0604978
421,3.0604978
422,3.0604978
423,3.0604978
424,3.0604978
425,3.0604978
426,3.0604978
427,3.0604978
428,3.0604978
429,3.0604978
430,3.0604978
431,3.0604978
432,3.0604978
433,3.0604978
434,3.0604978
435,3.0604978
436,3.0604978
437,3.0604978
438,3.0604978
439,3.0604978
440,3.0604978
441,3.0604978
442,3.0604978
443,3.0604978
444,3.0604978
445,3.0604978
446,3.0604978
447,3.0604978
448,3.0604978
449,3.0604978
450,3.0604978
451,3.0604978
452,3.0604978
453,3.0604978
454,3.0604978
455,3.0604978
456,3.0604978
457,3.0604978
458,3.0604978
459,3.0604978
460,3.0604978
461,3.0604978
462,3.0604978
463,3.0604978
464,3.0604978
465,3.0604978
466,3.0604978
467,3.0604978
468,3.0604978
469,3.0604978
470,3.0604978
471,3.0604978
472,3.0604978
473,3.0604978
474,3.0604978
475,3.0604978
476,3.0604978
477,3.0604978
478,3.0604978
479,3.0604978
480,3.0604978
481,3.0604978
482,3.0604978
483,3.0604978
484,3.0604978
485,3.0604978
486,3.0604978
487,3.0604978
488,3.0604978
489,3.0604978
490,3.0604978
491,3.0604978
492,3.0604978
493,3.0604978
494,3.0604978
495,3.0604978
496,3.0604978
497,3.0604978
498,3.0604978
499,3.0604978
500,3.0604978
501,3.0604978
502,3.0604978
503,3.0604978
504,3.0604978
505,3.0604978
506,3.0604978
507,3.0604978
508,3.0604978
509,3.0604978
510,3.0604978
511,3.0604978
512,3.0604978
513,3.0604978
514,3.0604978
515,3.0604978
516,3.0604978
517,3.0604978
518,3.0604978
519,3.0604978
520,3.0604978
521,3.0604978
522,3.0604978
523,3.0604978
524,3.0604978
525,3.0604978
526,3.0604978
527,3.0604978
528,3.0604978
529,3.0604978
530,3.0604978
531,3.0604978
532,3.0604978
533,3.0604978
534,3.0604978
535,3.0604978
536,3.0604978
537,3.0604978
538,3.0604978
539,3.0604978
540,3.0604978
541,3.0604978
542,3.0604978
543,3.0604978
544,3.0604978
545,3.0604978
546,3.0604978
547,3.0604978
548,3.0604978
549,3.0604978
550,3.0604978
551,3.0604978
552,3.0604978
553,3.0604978
554,3.0604978
555,3.0604978
556,3.0604978
557,3.0604978
558,3.0604978
559,3.0604978
560,3.0604978
561,3.0604978
562,3.0604978
563,3.0604978
564,3.0604978
565,3.0604978
566,3.0604978
567,3.0604978
568,3.0604978
569,3.0604978
570,3.0604978
571,3.0604978
572,3.0604978
573,3.0604978
574,3.0604978
575,3.0604978
576,3.0604978
577,3.0604978
578,3.0604978
579,3.0604978
580,3.0604978
581,3.0604978
582,3.0604978
583,3.0604978
584,3.0604978
585,3.0604978
586,3.0604978
587,3.0604978
588,3.0604978
589,3.0604978
590,3.0604978
591,3.0604978
592,3.0604978
593,3.0604978
594,3.0604978
595,3.0604978
596,3.0604978
597,3.0604978
598,3.0604978
599,3.0604978
600,3.0604978
601,3.0604978
602,3.0604978
603,3.0604978
604,3.0604978
605,3.0604978
606,3.0604978
607,3.0604978
608,3.0604978
609,3.0604978
610,3.0604978
611,3.0604978
612,3.0604978
613,3.0604978
614,3.0604978
615,3.0604978
616,3.0604978
617,3.0604978
618,3.0604978
619,3.0604978
620,3.0604978
621,3.0604978
622,3.0604978
623,3.0604978
624,3.0604978
625,3.0604978
626,3.0604978
627,3.0604978
628,3.0604978
629,3.0604978
630,3.0604978
631,3.0604978
632,3.0604978
633,3.0604978
634,3.0604978
635,3.0604978
636,3.0604978
637,3.0604978
638,3.0604978
639,3.0604978
640,3.0604978
641,3.0604978
642,3.0604978
643,3.0604978
644,3.0604978
645,3.0604978
646,3.0604978
647,3.0604978
648,3.0604978
649,3.0604978
650,3.0604978
651,3.0604978
652,3.0604978
653,3.0604978
654,3.0604978
655,3.0604978
656,3.0604978
657,3.0604978
658,3.0604978
659,3.0604978
660,3.0604978
661,3.0604978
662,3.0604978
663,3.0604978
664,3.0604978
665,3.0604978
666,3.0604978
667,3.0604978
668,3.0604978
669,3.0604978
670,3.0604978
671,3.0604978
672,3.0604978
673,3.0604978
674,3.0604978
675,3.0604978
676,3.0604978
677,3.0604978
678,3.0604978
679,3.0604978
680,3.0604978
681,3.0604978
682,3.0604978
683,3.0604978
684,3.0604978
685,3.0604978
686,3.0604978
687,3.0604978
688,3.0604978
689,3.0604978
690,3.0604978
691,3.0604978
692,3.0604978
693,3.0604978
694,3.0604978
695,3.0604978
696,3.0604978
697,3.0604978
698,3.0604978
699,3.0604978
700,3.0604978
701,3.0604978
702,3.0604978
703,3.0604978
704,3.0604978
705,3.0604978
706,3.0604978
707,3.0604978
708,3.0604978
709,3.0604978
710,3.0604978
711,3.0604978
712,3.0604978
713,3.0604978
714,3.0604978
715,3.0604978
716,3.0604978
717,3.0604978
718,3.0604978
719,3.0604978
720,3.0604978
721,3.0604978
722,3.0604978
723,3.0604978
724,3.0604978
725,3.0604978
726,3.0604978
727,3.0604978
728,3.0604978
729,3.0604978
730,3.0604978
731,3.0604978
732,3.0604978
733,3.0604978
734,3.0604978
735,3.0604978
736,3.0604978
737,3.0604978
738,3.0604978
739,3.0604978
740,3.0604978
741,3.0604978
742,3.0604978
743,3.0604978
744,3.0604978
745,3.0604978
746,3.0604978
747,3.0604978
748,3.0604978
749,3.0604978
750,3.0604978
751,3.0604978
752,3.0604978
753,3.0604978
754,3.0604978
755,3.0604978
756,3.0604978
757,3.0604978
758,3.0604978
759,3.0604978
760,3.0604978
761,3.0604978
762,3.0604978
763,3.0604978
764,3.0604978
765,3.0604978
766,3.0604978
767,3.0604978
768,3.0604978
769,3.0604978
770,3.0604978
771,3.0604978
772,3.0604978
773,3.0604978
774,3.0604978
775,3.0604978
776,3.0604978
777,3.0604978
778,3.0604978
779,3.0604978
780,3.0604978
781,3.0604978
782,3.0604978
783,3.0604978
784,3.0604978
785,3.0604978
786,3.0604978
787,3.0604978
788,3.0604978
789,3.0604978
790,3.0604978
791,3.0604978
792,3.0604978
793,3.0604978
794,3.0604978
795,3.0604978
796,3.0604978
797,3.0604978
798,3.0604978
799,3.0604978
800,3.0604978
801,3.0604978
802,3.0604978
803,3.0604978
804,3.0604978
805,3.0604978
806,3.0604978
807,3.0604978
808,3.0604978
809,3.0604978
810,3.0604978
811,3.0604978
812,3.0604978
813,3.0604978
814,3.0604978
815,3.0604978
816,3.0604978
817,3.0604978
818,3.0604978
819,3.0604978
820,3.0604978
821,3.0604978
822,3.0604978
823,3.0604978
824,3.0604978
825,3.0604978
826,3.0604978
827,3.0604978
828,3.0604978
829,3.0604978
830,3.0604978
831,3.0604978
832,3.0604978
833,3.0604978
834,3.0604978
835,3.0604978
836,3.0604978
837,3.0604978
838,3.0604978
839,3.0604978
840,3.0604978
841,3.0604978
842,3.0604978
843,3.0604978
844,3.0604978
845,3.0604978
846,3.0604978
847,3.0604978
848,3.0604978
849,3.0604978
850,3.0604978
851,3.0604978
852,3.0604978
853,3.0604978
854,3.0604978
855,3.0604978
856,3.0604978
857,3.0604978
858,3.0604978
859,3.0604978
860,3.0604978
861,3.0604978
862,3.0604978
863,3.0604978
864,3.0604978
865,3.0604978
866,3.0604978
867,3.0604978
868,3.0604978
869,3.0604978
870,3.0604978
871,3.0604978
872,3.0604978
873,3.0604978
874,3.0604978
875,3.0604978
876,3.0604978
877,3.0604978
878,3.0604978
879,3.0604978
880,3.0604978
881,3.0604978
882,3.0604978
883,3.0604978
884,3.0604978
885,3.0604978
886,3.0604978
887,3.0604978
888,3.0604978
889,3.0604978
890,3.0604978
891,3.0604978
892,3.0604978
893,3.0604978
894,3.0604978
895,3.0604978
896,3.0604978
897,3.0604978
898,3.0604978
899,3.0604978
900,3.0604978
901,3.0604978
902,3.0604978
903,3.0604978
904,3.0604978
905,3.0604978
906,3.0604978
907,3.0604978
908,3.0604978
909,3.0604978
910,3.0604978
911,3.0604978
912,3.0604978
913,3.0604978
914,3.0604978
915,3.0604978
916,3.0604978
917,3.0604978
918,3.0604978
919,3.0604978
920,3.0604978
921,3.0604978
922,3.0604978
923,3.0604978
924,3.0604978
925,3.0604978
926,3.0604978
927,3.0604978
928,3.0604978
929,3.0604978
930,3.0604978
931,3.0604978
932,3.0604978
933,3.0604978
934,3.0604978
935,3.0604978
936,3.0604978
937,3.0604978
938,3.0604978
939,3.0604978
940,3.0604978
941,3.0604978
942,3.0604978
943,3.0604978
944,3.0604978
945,3.0604978
946,3.0604978
947,3.0604978
948,3.0604978
949,3.0604978
950,3.0604978
951,3.0604978
952,3.0604978
953,3.0604978
954,3.0604978
955,3.0604978
956,3.0604978
957,3.0604978
958,3.0604978
959,3.0604978
960,3.0604978
961,3.0604978
962,3.0604978
963,3.0604978
964,3.0604978
965,3.0604978
966,3.0604978
967,3.0604978
968,3.0604978
969,3.0604978
970,3.0604978
971,3.0604978
972,3.0604978
973,3.0604978
974,3.0604978
975,3.0604978
976,3.0604978
977,3.0604978
978,3.0604978
979,3.0604978
980,3.0604978
981,3.0604978
982,3.0604978
983,3.0604978
984,3.0604978
985,3.0604978
986,3.0604978
987,3.0604978
988,3.0604978
989,3.0604978
990,3.0604978
991,3.0604978
992,3.0604978
993,3.0604978
994,3.0604978
995,3.0604978
996,3.0604978
997,3.0604978
998,3.0604978
999,3.0604978
1000,3.0604978
1001,3.0604978
1002,3.0604978
1003,3.0604978
1004,3.0604978
1005,3.0604978
1006,3.0604978
1007,3.0604978
1008,3.0604978
1009,3.0604978
1010,3.0604978
1011,3.0604978
1012,3.0604978
1013,3.0604978
1014,3.0604978
1015,3.0604978
1016,3.0604978
1017,3.0604978
1018,3.0604978
1019,3.0604978
1020,3.0604978
1021,3.0604978
1022,3.0604978
1023,3.0604978
1024,3.0604978
1025,3.0604978
1026,3.0604978
1027,3.0604978
1028,3.0604978
1029,3.0604978
1030,3.0604978
1031,3.0604978
1032,3.0604978
1033,3.0604978
1034,3.0604978
1035,3.0604978
1036,3.0604978
1037,3.0604978
1038,3.0604978
1039,3.0604978
1040,3.0604978
1041,3.0604978
1042,3.0604978
1043,3.0604978
1044,3.0604978
1045,3.0604978
1046,3.0604978
1047,3.0604978
1048,3.0604978
1049,3.0604978
1050,3.0604978
1051,3.0604978
1052,3.0604978
1053,3.0604978
1054,3.0604978
1055,3.0604978
1056,3.0604978
1057,3.0604978
1058,3.0604978
1059,3.0604978
1060,3.0604978
1061,3.0604978
1062,3.0604978
1063,3.0604978
1064,3.0604978
1065,3.0604978
1066,3.0604978
1067,3.0604978
1068,3.0604978
1069,3.0604978
1070,3.0604978
1071,3.0604978
1072,3.0604978
1073,3.0604978
1074,3.0604978
1075,3.0604978
1076,3.0604978
1077,3.0604978
1078,3.0604978
1079,3.0604978
1080,3.0604978
1081,3.0604978
1082,3.0604978
1083,3.0604978
1084,3.0604978
1085,3.0604978
1086,3.0604978
1087,3.0604978
1088,3.0604978
1089,3.0604978
1090,3.0604978
1091,3.0604978
1092,3.0604978
1093,3.0604978
1094,3.0604978
1095,3.0604978
1096,3.0604978
1097,3.0604978
1098,3.0604978
1099,3.0604978
1100,3.0604978
1101,3.0604978
1102,3.0604978
1103,3.0604978
1104,3.0604978
1105,3.0604978
1106,3.0604978
1107,3.0604978
1108,3.0604978
1109,3.0604978
1110,3.0604978
1111,3.0604978
1112,3.0604978
1113,3.0604978
1114,3.0604978
1115,3.0604978
1116,3.0604978
1117,3.0604978
1118,3.0604978
1119,3.0604978
1120,3.0604978
1121,3.0604978
1122,3.0604978
1123,3.0604978
1124,3.0604978
1125,3.0604978
1126,3.0604978
1127,3.0604978
1128,3.0604978
1129,3.0604978
1130,3.0604978
1131,3.0604978
1132,3.0604978
1133,3.0604978
1134,3.0604978
1135,3.0604978
1136,3.0604978
1137,3.0604978
1138,3.0604978
1139,3.0604978
1140,3.0604978
1141,3.0604978
1142,3.0604978
1143,3.0604978
1144,3.0604978
1145,3.0604978
1146,3.0604978
1147,3.0604978
1148,3.0604978
1149,3.0604978
1150,3.0604978
1151,3.0604978
1152,3.0604978
1153,3.0604978
1154,3.0604978
1155,3.0604978
1156,3.0604978
1157,3.0604978
1158,3.0604978
1159,3.0604978
1160,3.0604978
1161,3.0604978
1162,3.0604978
1163,3.0604978
1164,3.0604978
1165,3.0604978
1166,3.0604978
1167,3.0604978
1168,3.0604978
1169,3.0604978
1170,3.0604978
1171,3.0604978
1172,3.0604978
1173,3.0604978
1174,3.0604978
1175,3.0604978
1176,3.0604978
1177,3.0604978
1178,3.0604978
1179,3.0604978
1180,3.0604978
1181,3.0604978
1182,3.0604978
1183,3.0604978
1184,3.0604978
1185,3.0604978
1186,3.0604978
1187,3.0604978
1188,3.0604978
1189,3.0604978
1190,3.0604978
1191,3.0604978
1192,3.0604978
1193,3.0604978
1194,3.0604978
1195,3.0604978
1196,3.0604978
1197,3.0604978
1198,3.0604978
1199,3.0604978
1200,3.0604978
1201,3.0604978
1202,3.0604978
1203,3.0604978
1204,3.0604978
1205,3.0604978
1206,3.0604978
1207,3.0604978
1208,3.0604978
1209,3.0604978
1210,3.0604978
1211,3.0604978
1212,3.0604978
1213,3.0604978
1214,3.0604978
1215,3.0604978
1216,3.0604978
1217,3.0604978
1218,3.0604978
1219,3.0604978
1220,3.0604978
1221,3.0604978
1222,3.0604978
1223,3.0604978
1224,3.0604978
1225,3.0604978
1226,3.0604978
1227,3.0604978
1228,3.0604978
1229,3.0604978
1230,3.0604978
1231,3.0604978
1232,3.0604978
1233,3.0604978
1234,3.0604978
1235,3.0604978
1236,3.0604978
1237,3.0604978
1238,3.0604978
1239,3.0604978
1240,3.0604978
1241,3.0604978
1242,3.0604978
1243,3.0604978
1244,3.0604978
1245,3.0604978
1246,3.0604978
1247,3.0604978
1248,3.0604978
1249,3.0604978
1250,3.0604978
1251,3.0604978
1252,3.0604978
1253,3.0604978
1254,3.0604978
1255,3.0604978
1256,3.0604978
1257,3.0604978
1258,3.0604978
1259,3.0604978
1260,3.0604978
1261,3.0604978
1262,3.0604978
1263,3.0604978
1264,3.0604978
1265,3.0604978
1266,3.0604978
1267,3.0604978
1268,3.0604978
1269,3.0604978
1270,3.0604978
1271,3.0604978
1272,3.0604978
1273,3.0604978
1274,3.0604978
1275,3.0604978
1276,3.0604978
1277,3.0604978
1278,3.0604978
1279,3.0604978
1280,3.0604978
1281,3.0604978
1282,3.0604978
1283,3.0604978
1284,3.0604978
1285,3.0604978
1286,3.0604978
1287,3.0604978
1288,3.0604978
1289,3.0604978
1290,3.0604978
1291,3.0604978
1292,3.0604978
1293,3.0604978
1294,3.0604978
1295,3.0604978
1296,3.0604978
1297,3.0604978
1298,3.0604978
1299,3.0604978
1300,3.0604978
1301,3.0604978
1302,3.0604978
1303,3.0604978
1304,3.0604978
1305,3.0604978
1306,3.0604978
1307,3.0604978
1308,3.0604978
1309,3.0604978
1310,3.0604978
1311,3.0604978
1312,3.0604978
1313,3.0604978
1314,3.0604978
1315,3.0604978
1316,3.0604978
1317,3.0604978
1318,3.0604978
1319,3.0604978
1320,3.0604978
1321,3.0604978
1322,3.0604978
1323,3.0604978
1324,3.0604978
1325,3.0604978
1326,3.0604978
1327,3.0604978
1328,3.0604978
1329,3.0604978
1330,3.0604978
1331,3.0604978
1332,3.0604978
1333,3.0604978
1334,3.0604978
1335,3.0604978
1336,3.0604978
1337,3.0604978
1338,3.0604978
1339,3.0604978
1340,3.0604978
1341,3.0604978
1342,3.0604978
1343,3.0604978
1344,3.0604978
1345,3.0604978
1346,3.0604978
1347,3.0604978
1348,3.0604978
1349,3.0604978
1350,3.0604978
1351,3.0604978
1352,3.0604978
1353,3.0604978
1354,3.0604978
1355,3.0604978
1356,3.0604978
1357,3.0604978
1358,3.0604978
1359,3.0604978
1360,3.0604978
1361,3.0604978
1362,3.0604978
1363,3.0604978
1364,3.0604978
1365,3.0604978
1366,3.0604978
1367,3.0604978
1368,3.0604978
1369,3.0604978
1370,3.0604978
1371,3.0604978
1372,3.0604978
1373,3.0604978
1374,3.0604978
1375,3.0604978
1376,3.0604978
1377,3.0604978
1378,3.0604978
1379,3.0604978
1380,3.0604978
1381,3.0604978
1382,3.0604978
1383,3.0604978
1384,3.0604978
1385,3.0604978
1386,3.0604978
1387,3.0604978
1388,3.0604978
1389,3.0604978
1390,3.0604978
1391,3.0604978
1392,3.0604978
1393,3.0604978
1394,3.0604978
1395,3.0604978
1396,3.0604978
1397,3.0604978
1398,3.0604978
1399,3.0604978
1400,3.0604978
1401,3.0604978
1402,3.0604978
1403,3.0604978
1404,3.0604978
1405,3.0604978
1406,3.0604978
1407,3.0604978
1408,3.0604978
1409,3.0604978
1410,3.0604978
1411,3.0604978
1412,3.0604978
1413,3.0604978
1414,3.0604978
1415,3.0604978
1416,3.0604978
1417,3.0604978
1418,3.0604978
1419,3.0604978
1420,3.0604978
1421,3.0604978
1422,3.0604978
1423,3.0604978
1424,3.0604978
1425,3.0604978
1426,3.0604978
1427,3.0604978
1428,3.0604978
1429,3.0604978
1430,3.0604978
1431,3.0604978
1432,3.0604978
1433,3.0604978
1434,3.0604978
1435,3.0604978
1436,3.0604978
1437,3.0604978
1438,3.0604978
1439,3.0604978
1440,3.0604978
1441,3.0604978
1442,3.0604978
1443,3.0604978
1444,3.0604978
1445,3.0604978
1446,3.0604978
1447,3.0604978
1448,3.0604978
1449,3.0604978
1450,3.0604978
1451,3.0604978
1452,3.0604978
1453,3.0604978
1454,3.0604978
1455,3.0604978
1456,3.0604978
1457,3.0604978
1458,3.0604978
1459,3.0604978
1460,3.0604978
1461,3.0604978
1462,3.0604978
1463,3.0604978
1464,3.0604978
1465,3.0604978
1466,3.0604978
1467,3.0604978
1468,3.0604978
1469,3.0604978
1470,3.0604978
1471,3.0604978
1472,3.0604978
1473,3.0604978
1474,3.0604978
1475,3.0604978
1476,3.0604978
1477,3.0604978
1478,3.0604978
1479,3.0604978
1480,3.0604978
1481,3.0604978
1482,3.0604978
1483,3.0604978
1484,3.0604978
1485,3.0604978
1486,3.0604978
1487,3.0604978
1488,3.0604978
1489,3.0604978
1490,3.0604978
1491,3.0604978
1492,3.0604978
1493,3.0604978
1494,3.0604978
1495,3.0604978
1496,3.0604978
1497,3.0604978
1498,3.0604978
1499,3.0604978
1500,3.0604978
1501,3.0604978
1502,3.0604978
1503,3.0604978
1504,3.0604978
1505,3.0604978
1506,3.0604978
1507,3.0604978
1508,3.0604978
1509,3.0604978
1510,3.0604978
1511,3.0604978
1512,3.0604978
1513,3.0604978
1514,3.0604978
1515,3.0604978
1516,3.0604978
1517,3.0604978
1518,3.0604978
1519,3.0604978
1520,3.0604978
1521,3.0604978
1522,3.0604978
1523,3.0604978
1524,3.0604978
1525,3.0604978
1526,3.0604978
1527,3.0604978
1528,3.0604978
1529,3.0604978
1530,3.0604978
1531,3.0604978
1532,3.0604978
1533,3.0604978
1534,3.0604978
1535,3.0604978
1536,3.0604978
1537,3.0604978
1538,3.0604978
1539,3.0604978
1540,3.0604978
1541,3.0604978
1542,3.0604978
1543,3.0604978
1544,3.0604978
1545,3.0604978
1546,3.0604978
1547,3.0604978
1548,3.0604978
1549,3.0604978
1550,3.0604978
1551,3.0604978
1552,3.0604978
1553,3.0604978
1554,3.0604978
1555,3.0604978
1556,3.0604978
1557,3.0604978
1558,3.0604978
1559,3.0604978
1560,3.0604978
1561,3.0604978
1562,3.0604978
1563,3.0604978
1564,3.0604978
1565,3.0604978
1566,3.0604978
1567,3.0604978
1568,3.0604978
1569,3.0604978
1570,3.0604978
1571,3.0604978
1572,3.0604978
1573,3.0604978
1574,3.0604978
1575,3.0604978
1576,3.0604978
1577,3.0604978
1578,3.0604978
1579,3.0604978
1580,3.0604978
1581,3.0604978
1582,3.0604978
1583,3.0604978
1584,3.0604978
1585,3.0604978
1586,3.0604978
1587,3.0604978
1588,3.0604978
1589,3.0604978
1590,3.0604978
1591,3.0604978
1592,3.0604978
1593,3.0604978
1594,3.0604978
1595,3.0604978
1596,3.0604978
1597,3.0604978
1598,3.0604978
1599,3.0604978
1600,3.0604978
1601,3.0604978
1602,3.0604978
1603,3.0604978
1604,3.0604978
1605,3.0604978
1606,3.0604978
1607,3.0604978
1608,3.0604978
1609,3.0604978
1610,3.0604978
1611,3.0604978
1612,3.0604978
1613,3.0604978
1614,3.0604978
1615,3.0604978
1616,3.0604978
1617,3.0604978
1618,3.0604978
1619,3.0604978
1620,3.0604978
1621,3.0604978
1622,3.0604978
1623,3.0604978
1624,3.0604978
1625,3.0604978
1626,3.0604978
1627,3.0604978
1628,3.0604978
1629,3.0604978
1630,3.0604978
1631,3.0604978
1632,3.0604978
1633,3.0604978
1634,3.0604978
1635,3.0604978
1636,3.0604978
1637,3.0604978
1638,3.0604978
1639,3.0604978
1640,3.0604978
1641,3.0604978
1642,3.0604978
1643,3.0604978
1644,3.0604978
1645,3.0604978
1646,3.0604978
1647,3.0604978
1648,3.0604978
1649,3.0604978
1650,3.0604978
1651,3.0604978
1652,3.0604978
1653,3.0604978
1654,3.0604978
1655,3.0604978
1656,3.0604978
1657,3.0604978
1658,3.0604978
1659,3.0604978
1660,3.0604978
1661,3.0604978
1662,3.0604978
1663,3.0604978
